"filename", "language", "JavaScript", "JSON with Comments", "Markdown", "YAML", "JSON", "TypeScript", "HTML", "Ini", "Vue", "SCSS", "JSON5", "PostCSS", "comment", "blank", "total"
"e:\Workspace\Applications\talex-touch\plugins\touch-image\src\assets\vue.svg", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"e:\Workspace\Applications\talex-touch\plugins\touch-image\src\main.ts", "TypeScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 6, 20
"e:\Workspace\Applications\talex-touch\plugins\touch-image\src\style.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 4, 25
"e:\Workspace\Applications\talex-touch\plugins\touch-image\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"e:\Workspace\Applications\talex-touch\plugins\touch-image\tsconfig.json", "JSON with Comments", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 26
"e:\Workspace\Applications\talex-touch\plugins\touch-image\tsconfig.node.json", "JSON", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"e:\Workspace\Applications\talex-touch\plugins\touch-image\vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 3, 21
"e:\Workspace\Applications\talex-touch\plugins\touch-image\vite.config.ts.timestamp-1719106691581-0b90f1a019b44.mjs", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 22
"e:\Workspace\Applications\talex-touch\plugins\touch-music\README.md", "Markdown", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"e:\Workspace\Applications\talex-touch\plugins\touch-music\index.html", "HTML", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"e:\Workspace\Applications\talex-touch\plugins\touch-music\init.json", "JSON", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"e:\Workspace\Applications\talex-touch\plugins\touch-music\package.json", "JSON", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"e:\Workspace\Applications\talex-touch\plugins\touch-music\pnpm-lock.yaml", "YAML", 0, 0, 0, 553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 638
"e:\Workspace\Applications\talex-touch\plugins\touch-music\preload.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 20
"e:\Workspace\Applications\talex-touch\plugins\touch-music\public\vite.svg", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\App.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 2, 24, 91
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\assets\vue.svg", "HTML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\button\IconButton.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 8, 13, 110
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\display\IndexImages.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 1, 37, 136
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\display\PlayStation.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 32, 164
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\icon\MusicWaving.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 21, 111
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\icon\PlayPause.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 13, 71
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\icon\RemixIcon.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 5, 4, 37
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\FooterFunction.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 22, 114
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\FullScreenLyric.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 8, 75, 326
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\PlayList.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 11, 78
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\base\PlayProgressBar.old.old.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 6, 20, 88
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\base\PlayProgressBar.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 1, 12, 64
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\bg\BlurBackGround.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 22, 10, 65
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\layout\Banners.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 49, 218
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\layout\Footer.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 10, 78, 318
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\layout\Header.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 2, 24, 114
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\layout\SearchResults.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 24, 119
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\particle\bg\WavingParticle.outdate.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 2, 18, 75
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\particle\bg\WavingParticle.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 20, 25, 101
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\song\Singers.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 1, 2, 33
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\song\SongItem.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 4, 27, 196
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\word-lyric\WordLyricItem.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 272, 0, 0, 0, 25, 73, 370
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\word-lyric\WordLyricScroller.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 6, 29, 108
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\components\music\word-lyric\leaf\LyricScroller.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 18, 32, 141
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\main.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\modules\api\index.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\modules\axios.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 39
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\modules\entity\play-manager.ts", "TypeScript", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 9, 25, 81
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\modules\entity\song-manager.ts", "TypeScript", 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 13, 61, 215
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\modules\entity\song-resolver.ts", "TypeScript", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 24, 100
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\modules\lyric.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 1, 18, 59
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\modules\utils.ts", "TypeScript", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 15, 80
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\style.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 5, 27
"e:\Workspace\Applications\talex-touch\plugins\touch-music\src\styles\element\index.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 10
"e:\Workspace\Applications\talex-touch\plugins\touch-music\tsconfig.json", "JSON with Comments", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 9, 105
"e:\Workspace\Applications\talex-touch\plugins\touch-music\vite.config.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 35
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\README.md", "Markdown", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 88
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\auto-imports.d.ts", "TypeScript", 0, 0, 0, 0, 0, 861, 0, 0, 0, 0, 0, 0, 8, 1, 870
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\components.d.ts", "TypeScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 2, 17
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\eslint.config.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\index.html", "HTML", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\package.json", "JSON", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 1, 55
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\pnpm-lock.yaml", "YAML", 0, 0, 0, 5781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 798, 6579
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\public\favicon.svg", "HTML", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\shims.d.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\App.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\components\README.md", "Markdown", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\components\TheCounter.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 3, 20
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\components\TheFooter.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 16
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\components\TheInput.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 2, 19
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\composables\dark.ts", "TypeScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\composables\index.ts", "TypeScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\main.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\pages\README.md", "Markdown", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\pages\[...all].vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\pages\hi\[name].vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 3, 23
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\pages\index.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 7, 47
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\src\styles\main.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 12
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\test\basic.test.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\test\component.test.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 6, 23
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\tsconfig.json", "JSON with Comments", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\typed-router.d.ts", "TypeScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 9, 3, 26
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\uno.config.ts", "TypeScript", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 2, 30
"e:\Workspace\Applications\talex-touch\plugins\touch-translation\vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 8, 8, 69
"e:\Workspace\Applications\talex-touch\pnpm-lock.yaml", "YAML", 0, 0, 0, 13194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3371, 16565
"e:\Workspace\Applications\talex-touch\pnpm-workspace.yaml", "YAML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"e:\Workspace\Applications\talex-touch\vitest.workspace.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"Total", "-", 16858, 200, 1315, 19652, 3427, 8427, 189, 20, 14821, 477, 35, 52, 2734, 11192, 79399
